RecallPRA	PrecPRA	RecallHoffmann	PrecHoffmann	RecallWeston	PrecWeston	RecallPerMention	PrecPerMention	RecallPerEntityPair	PrecPerEntityPair
0.396711202	0.385037406					0.412127441	0.400199601	0.319116136	0.30988024
0.396711202	0.384845464					0.412641316	0.400498753	0.319116136	0.309725686
0.396711202	0.384653712					0.412641316	0.400299103	0.319116136	0.309571286
0.396711202	0.384462151					0.41315519	0.400597907	0.319116136	0.30941704
0.396711202	0.384270781					0.41315519	0.400398406	0.319116136	0.309262948
0.396711202	0.384079602					0.41315519	0.400199104	0.319116136	0.309109009
0.396711202	0.383888613					0.41315519	0.4	0.319116136	0.308955224
0.396711202	0.383697813					0.41315519	0.399801094	0.319116136	0.308801591
0.396711202	0.383507203					0.413669065	0.400099404	0.319116136	0.308648111
0.396711202	0.383316783					0.413669065	0.399900646	0.319116136	0.308494784
0.396711202	0.383126551					0.413669065	0.399702085	0.319116136	0.308341609
0.396711202	0.382936508					0.413669065	0.399503722	0.319116136	0.308188586
0.396711202	0.382746653					0.413669065	0.399305556	0.319116136	0.308035714
0.396711202	0.382556987					0.413669065	0.399107586	0.319116136	0.307882995
0.396711202	0.382367509					0.414182939	0.399405352	0.319116136	0.307730426
0.396711202	0.382178218					0.414696814	0.399702823	0.319116136	0.307578009
0.396711202	0.381989114					0.414696814	0.39950495	0.319116136	0.307425743
0.396711202	0.381800198					0.414696814	0.399307274	0.319116136	0.307273627
0.396711202	0.381611468					0.414696814	0.399109792	0.319116136	0.307121662
0.396711202	0.381422925					0.414696814	0.398912506	0.319116136	0.306969847
0.396711202	0.381234568					0.414696814	0.398715415	0.319116136	0.306818182
0.396711202	0.381046397					0.415210689	0.399012346	0.319116136	0.306666667
0.396711202	0.380858411					0.415210689	0.3988154	0.319116136	0.306515301
0.396711202	0.380670611					0.415210689	0.398618648	0.319116136	0.306364085
0.396711202	0.380482997					0.415210689	0.398422091	0.319116136	0.306213018
0.397225077	0.380788177					0.415210689	0.398225727	0.319116136	0.3060621
0.397225077	0.380600689					0.415210689	0.398029557	0.319116136	0.30591133
0.397225077	0.380413386					0.415210689	0.39783358	0.319116136	0.305760709
0.397225077	0.380226267					0.415210689	0.397637795	0.319116136	0.305610236
0.397738952	0.380530973					0.415210689	0.397442204	0.319116136	0.305459911
0.397738952	0.38034398					0.415210689	0.397246804	0.319116136	0.305309735
0.397738952	0.380157171					0.415210689	0.397051597	0.319116136	0.305159705
0.397738952	0.379970545					0.415210689	0.396856582	0.319116136	0.305009823
0.397738952	0.379784102					0.415210689	0.396661757	0.319116136	0.304860088
0.397738952	0.379597842					0.415210689	0.396467125	0.319116136	0.3047105
0.398252826	0.379901961					0.415210689	0.396272683	0.319116136	0.304561059
0.398252826	0.379715826					0.415210689	0.396078431	0.319116136	0.304411765
0.398766701	0.380019589					0.415210689	0.39588437	0.31963001	0.304752572
0.399280576	0.380323054					0.415210689	0.3956905	0.320143885	0.305093046
0.39979445	0.380626223					0.415210689	0.395496818	0.320143885	0.30494371
0.400308325	0.380929095					0.415210689	0.395303327	0.320143885	0.304794521
0.400822199	0.381231672							0.320143885	0.304645477
0.400822199	0.381045432							0.320143885	0.304496579
0.400822199	0.380859375							0.320143885	0.304347826
0.401336074	0.381161542							0.320143885	0.304199219
0.401336074	0.38097561							0.320143885	0.304050756
0.401336074	0.380789859							0.320143885	0.303902439
0.401849949	0.381091618							0.320143885	0.303754266
0.402363823	0.381393083							0.320143885	0.303606238
0.402877698	0.381694255							0.320143885	0.303458354
0.402877698	0.381508516							0.320143885	0.303310613
0.402877698	0.381322957							0.32065776	0.303649635
0.402877698	0.381137579							0.32065776	0.303501946
0.402877698	0.380952381							0.32065776	0.3033544
0.402877698	0.380767363							0.321171634	0.303692906
0.402877698	0.380582524							0.321171634	0.30354541
0.402877698	0.380397865							0.321171634	0.303398058
0.403391572	0.380698351							0.321171634	0.303250849
0.403391572	0.380513815							0.321171634	0.303103783
0.403391572	0.380329457							0.321171634	0.302956859
0.403391572	0.380145278							0.321171634	0.302810078
0.403391572	0.379961278							0.321171634	0.302663438
0.403391572	0.379777455							0.321171634	0.302516941
0.403391572	0.37959381							0.321171634	0.302370585
0.403391572	0.379410343							0.321171634	0.302224371
0.403391572	0.379227053							0.321171634	0.302078299
0.403391572	0.37904394							0.321171634	0.301932367
0.403391572	0.378861004							0.321171634	0.301786577
0.403391572	0.378678244							0.321171634	0.301640927
0.403391572	0.378495661							0.321171634	0.301495417
0.403391572	0.378313253							0.321171634	0.301350048
0.403391572	0.378131021							0.321171634	0.301204819
0.403391572	0.377948965							0.321171634	0.30105973
0.403391572	0.377767084							0.321171634	0.300914781
0.403391572	0.377585378							0.321171634	0.300769971
0.403391572	0.377403846							0.321171634	0.300625301
0.403391572	0.377222489							0.321171634	0.300480769
0.403391572	0.377041306							0.321171634	0.300336377
0.403391572	0.376860298							0.321171634	0.300192123
0.403391572	0.376679463							0.321171634	0.300048008
0.403391572	0.376498801							0.321171634	0.299904031
0.403391572	0.376318313							0.321171634	0.299760192
0.403391572	0.376137997							0.321171634	0.299616491
0.403391572	0.375957854							0.321171634	0.299472928
0.403391572	0.375777884							0.321171634	0.299329502
0.403391572	0.375598086							0.321171634	0.299186213
0.403391572	0.37541846							0.321685509	0.299521531
0.403391572	0.375239006							0.321685509	0.299378288
0.403391572	0.375059723							0.322199383	0.299713193
0.403391572	0.374880611							0.322199383	0.299569995
0.403905447	0.375178998							0.322713258	0.299904489
0.403905447	0.375							0.323227133	0.300238663
0.403905447	0.374821173							0.323227133	0.30009542
0.403905447	0.374642517							0.323227133	0.299952313
0.403905447	0.37446403							0.323227133	0.299809342
0.403905447	0.374285714							0.323227133	0.299666508
0.403905447	0.374107568							0.323227133	0.29952381
0.404419322	0.374405328							0.323227133	0.299381247
0.404933196	0.374702806							0.323227133	0.29923882
0.404933196	0.374524715							0.323227133	0.299096529
0.404933196	0.374346793							0.323227133	0.298954373
0.405447071	0.374643875							0.323227133	0.298812352
0.405447071	0.374466065							0.323227133	0.298670465
0.405447071	0.374288425							0.323227133	0.298528714
0.405447071	0.374110953							0.323227133	0.298387097
0.405447071	0.373933649							0.323227133	0.298245614
0.405447071	0.373756514							0.323227133	0.298104265
0.405447071	0.373579545							0.323227133	0.297963051
0.405447071	0.373402745							0.323227133	0.29782197
0.405447071	0.373226112							0.323227133	0.297681022
0.405447071	0.373049645							0.323741007	0.298013245
0.405447071	0.372873346							0.323741007	0.29787234
0.405447071	0.372697213							0.323741007	0.297731569
0.405447071	0.372521246							0.323741007	0.297590931
0.405447071	0.372345446							0.323741007	0.297450425
0.405447071	0.372169811							0.323741007	0.297310052
0.405447071	0.371994342							0.323741007	0.297169811
0.405447071	0.371819039							0.323741007	0.297029703
0.405447071	0.3716439							0.323741007	0.296889727
0.405447071	0.371468927							0.323741007	0.296749882
0.405447071	0.371294118							0.323741007	0.296610169
0.405447071	0.371119473							0.323741007	0.296470588
0.405447071	0.370944993							0.323741007	0.296331138
0.405960946	0.371240602							0.323741007	0.296191819
0.40647482	0.371535932							0.323741007	0.296052632
0.406988695	0.371830986							0.323741007	0.295913574
0.406988695	0.371656499							0.323741007	0.295774648
0.406988695	0.371482176							0.324254882	0.296105115
0.406988695	0.371308017							0.324254882	0.295966229
0.406988695	0.371134021							0.324768756	0.296296296
0.406988695	0.370960187							0.324768756	0.296157451
0.406988695	0.370786517							0.324768756	0.296018735
0.406988695	0.370613009							0.324768756	0.29588015
0.407502569	0.37090739							0.324768756	0.295741694
0.407502569	0.370733988							0.324768756	0.295603368
0.407502569	0.370560748							0.324768756	0.295465171
0.407502569	0.370387669							0.324768756	0.295327103
0.407502569	0.370214753							0.324768756	0.295189164
0.408016444	0.370508633							0.324768756	0.295051354
0.408530319	0.370802239							0.324768756	0.294913672
0.408530319	0.370629371							0.324768756	0.294776119
0.408530319	0.370456664							0.324768756	0.294638695
0.408530319	0.370284117							0.325282631	0.294967381
0.408530319	0.370111732							0.325282631	0.294829995
0.408530319	0.369939507							0.325282631	0.294692737
0.408530319	0.369767442							0.325282631	0.294555607
0.408530319	0.369595537							0.325282631	0.294418605
0.408530319	0.369423792							0.325796506	0.294746629
0.409044193	0.369716674							0.325796506	0.294609665
0.409044193	0.369545032							0.325796506	0.294472829
0.409044193	0.36937355							0.325796506	0.294336119
0.409044193	0.369202226							0.325796506	0.294199536
0.409558068	0.369494669							0.325796506	0.29406308
0.409558068	0.369323448							0.325796506	0.29392675
0.409558068	0.369152385							0.325796506	0.293790547
0.409558068	0.368981481							0.325796506	0.29365447
0.409558068	0.368810736							0.325796506	0.293518519
0.409558068	0.368640148							0.325796506	0.293382693
0.409558068	0.368469718							0.325796506	0.293246994
0.409558068	0.368299445							0.325796506	0.293111419
0.409558068	0.36812933							0.325796506	0.29297597
0.409558068	0.367959372							0.325796506	0.292840647
0.409558068	0.367789571							0.325796506	0.292705448
0.409558068	0.367619926							0.325796506	0.292570374
0.409558068	0.367450438							0.325796506	0.292435424
0.409558068	0.367281106							0.325796506	0.292300599
0.409558068	0.36711193							0.325796506	0.292165899
0.410071942	0.367403315							0.325796506	0.292031322
0.410071942	0.367234238							0.32631038	0.292357274
0.410071942	0.367065317							0.32631038	0.292222734
0.410071942	0.366896552							0.32631038	0.292088316
0.410071942	0.366727941							0.32631038	0.291954023
0.410071942	0.366559486							0.32631038	0.291819853
0.410071942	0.366391185							0.32631038	0.291685806
0.410071942	0.366223038							0.32631038	0.291551882
0.410585817	0.366513761							0.32631038	0.291418082
0.410585817	0.366345713							0.32631038	0.291284404
0.410585817	0.366177819							0.32631038	0.291150848
0.410585817	0.366010078							0.32631038	0.291017415
0.410585817	0.365842491							0.32631038	0.290884104
0.411099692	0.366132723							0.32631038	0.290750916
0.411099692	0.365965233							0.32631038	0.290617849
0.411099692	0.365797897							0.32631038	0.290484904
0.411099692	0.365630713							0.32631038	0.29035208
0.411099692	0.365463682							0.32631038	0.290219378
0.411099692	0.365296804							0.32631038	0.290086798
0.411099692	0.365130078							0.32631038	0.289954338
0.411099692	0.364963504							0.32631038	0.289821999
0.411099692	0.364797082							0.32631038	0.289689781
0.411099692	0.364630811							0.32631038	0.289557684
0.411099692	0.364464692							0.32631038	0.289425706
0.411099692	0.364298725							0.32631038	0.28929385
0.411099692	0.364132909							0.326824255	0.289617486
0.411099692	0.363967243							0.326824255	0.289485662
0.411099692	0.363801728							0.326824255	0.289353958
0.411099692	0.363636364							0.326824255	0.289222374
0.411099692	0.363471149							0.326824255	0.289090909
0.411099692	0.363306085							0.327338129	0.289413903
0.411099692	0.363141171							0.327338129	0.28928247
0.411099692	0.362976407							0.327338129	0.289151158
0.411099692	0.362811791							0.327338129	0.289019964
0.411099692	0.362647325							0.327338129	0.288888889
0.411099692	0.362483009							0.327852004	0.289211242
0.411099692	0.362318841							0.327852004	0.289080199
0.411099692	0.362154821							0.328365879	0.289402174
0.411099692	0.36199095							0.328365879	0.289271163
0.411099692	0.361827227							0.328365879	0.289140271
0.411099692	0.361663653							0.328365879	0.289009498
0.411099692	0.361500226							0.328365879	0.288878843
0.411099692	0.361336947							0.328365879	0.288748305
0.411099692	0.361173815							0.328365879	0.288617886
0.411099692	0.36101083							0.328365879	0.288487585
0.411099692	0.360847993							0.328365879	0.288357401
0.411099692	0.360685302							0.328365879	0.288227334
0.411099692	0.360522758							0.328365879	0.288097385
0.411099692	0.36036036							0.328365879	0.287967553
0.411613566	0.360648357							0.328365879	0.287837838
0.411613566	0.360486049							0.328365879	0.28770824
0.411613566	0.360323887							0.328365879	0.287578758
0.411613566	0.360161871							0.328365879	0.287449393
0.411613566	0.36							0.328365879	0.287320144
0.411613566	0.359838275							0.328365879	0.287191011
0.411613566	0.359676695							0.328365879	0.287061995
0.411613566	0.35951526							0.328365879	0.286933094
0.411613566	0.35935397							0.328365879	0.286804309
0.411613566	0.359192825							0.328365879	0.286675639
0.411613566	0.359031824							0.328365879	0.286547085
0.411613566	0.358870968							0.328365879	0.286418646
0.412127441	0.359158083							0.328365879	0.286290323
0.412641316	0.359444942							0.328365879	0.286162114
0.41315519	0.359731544							0.328365879	0.28603402
0.413669065	0.360017889							0.328365879	0.28590604
0.413669065	0.359856951							0.328365879	0.285778175
0.413669065	0.359696157								
0.413669065	0.359535507								
0.413669065	0.359375								
0.413669065	0.359214636								
0.413669065	0.359054416								
0.413669065	0.358894338								
0.413669065	0.358734403								
0.413669065	0.35857461								
0.413669065	0.35841496								
0.414182939	0.35870049								
0.414182939	0.358540925								
0.414182939	0.358381503								
0.414182939	0.358222222								
0.414182939	0.358063083								
0.414182939	0.357904085								
0.414182939	0.357745229								
0.414182939	0.357586513								
0.414696814	0.357871397								
0.414696814	0.357712766								
0.414696814	0.357554276								
0.414696814	0.357395926								
0.414696814	0.357237716								
0.414696814	0.357079646								
0.414696814	0.356921716								
0.414696814	0.356763926								
0.415210689	0.357048166								
0.415210689	0.356890459								
0.415210689	0.356732892								
0.415210689	0.356575463								
0.415210689	0.356418174								
0.415210689	0.356261023								
0.415210689	0.356104011								
0.415210689	0.355947137								
0.415724563	0.356230735								
0.415724563	0.356073944								
0.415724563	0.35591729								
0.415724563	0.355760774								
0.415724563	0.355604396								
0.416238438	0.355887522								
0.416238438	0.355731225								
0.416238438	0.355575066								
0.416238438	0.355419043								
0.416238438	0.355263158								
0.416752312	0.355545813								
0.417266187	0.355828221								
0.417266187	0.355672361								
0.417266187	0.355516637								
0.417266187	0.35536105								
0.417266187	0.355205599								
0.417266187	0.355050284								
0.417266187	0.354895105								
0.417266187	0.354740061								
0.417266187	0.354585153								
0.417266187	0.35443038								
0.417266187	0.354275742								
0.417266187	0.354121239								
0.417266187	0.35396687								
0.417266187	0.353812636								
0.417266187	0.353658537								
0.417266187	0.353504571								
0.417780062	0.353785901								
0.417780062	0.353632014								
0.417780062	0.353478261								
0.417780062	0.353324641								
0.417780062	0.353171156								
0.417780062	0.353017803								
0.417780062	0.352864583								
0.417780062	0.352711497								
0.417780062	0.352558543								
0.417780062	0.352405722								
0.417780062	0.352253033								
0.417780062	0.352100476								
0.417780062	0.351948052								
0.417780062	0.351795759								
0.417780062	0.351643599								
0.417780062	0.351491569								
0.417780062	0.351339672								
0.417780062	0.351187905								
0.417780062	0.351036269								
0.417780062	0.350884765								
0.417780062	0.350733391								
0.417780062	0.350582147								
0.417780062	0.350431034								
0.417780062	0.350280052								
0.417780062	0.350129199								
0.417780062	0.349978476								
0.417780062	0.349827883								
0.417780062	0.349677419								
0.417780062	0.349527085								
0.418293936	0.349806618								
0.418807811	0.350085911								
0.419321686	0.350364964								
0.419321686	0.350214592								
0.419321686	0.35006435								
0.419321686	0.349914237								
0.419321686	0.349764252								
0.41983556	0.350042845								
0.41983556	0.349892934								
0.41983556	0.349743151								
0.41983556	0.349593496								
0.41983556	0.349443969								
0.41983556	0.34929457								
0.41983556	0.349145299								
0.41983556	0.348996155								
0.41983556	0.348847139								
0.41983556	0.34869825								
0.41983556	0.348549488								
0.41983556	0.348400853								
0.41983556	0.348252344								
0.420349435	0.348530038								
0.420349435	0.348381601								
0.420349435	0.348233291								
0.420349435	0.348085106								
0.420349435	0.347937048								
0.420349435	0.347789116								
0.420349435	0.347641309								
0.420349435	0.347493628								
0.420349435	0.347346072								
0.420349435	0.347198642								
0.420349435	0.347051336								
0.420349435	0.346904156								
0.420349435	0.3467571								
0.420349435	0.346610169								
0.420349435	0.346463363								
0.420349435	0.346316681								
0.420349435	0.346170123								
0.420349435	0.346023689								
0.420349435	0.345877378								
0.420349435	0.345731192								
0.420349435	0.345585129								
0.420349435	0.345439189								
0.420349435	0.345293373								
0.420349435	0.345147679								
0.420349435	0.345002109								
0.420349435	0.344856661								
0.420349435	0.344711336								
0.420349435	0.344566133								
0.420349435	0.344421053								
0.420349435	0.344276094								
0.420349435	0.344131258								
0.420349435	0.343986543								
0.420349435	0.34384195								
0.420349435	0.343697479								
0.420349435	0.343553129								
0.420349435	0.3434089								
0.420349435	0.343264792								
0.420349435	0.343120805								
0.420349435	0.342976939								
0.420349435	0.342833194								
0.420349435	0.342689568								
0.420349435	0.342546064								
0.420349435	0.342402679								
0.420349435	0.342259414								
0.420349435	0.342116269								
0.420349435	0.341973244								
0.420349435	0.341830338								
0.420349435	0.341687552								
0.420349435	0.341544885								
0.420349435	0.341402337								
0.420349435	0.341259908								
0.420349435	0.341117598								
0.420349435	0.340975406								
0.420349435	0.340833333								
0.420349435	0.340691379								
0.420349435	0.340549542								
0.420349435	0.340407824								
0.420349435	0.340266223								
0.420863309	0.340540541								
0.421377184	0.34081463								
0.421891059	0.341088492								
0.422404933	0.341362126								
0.422404933	0.341220423								
0.422404933	0.341078838								
0.422404933	0.34093737								
0.422404933	0.34079602								
0.422404933	0.340654787								
0.422404933	0.34051367								
0.422404933	0.340372671								
0.422404933	0.340231788								
0.422404933	0.340091022								
0.422404933	0.339950372								
0.422404933	0.339809839								
0.422404933	0.339669421								
0.422404933	0.33952912								
0.422404933	0.339388935								
0.422404933	0.339248865								
0.422404933	0.339108911								
0.422404933	0.338969072								
0.422404933	0.338829349								
0.422404933	0.33868974								
0.422404933	0.338550247								
0.422404933	0.338410869								
0.422404933	0.338271605								
0.422404933	0.338132456								
0.422404933	0.337993421								
0.422404933	0.337854501								
0.422404933	0.337715694								
0.422404933	0.337577002								
0.422404933	0.337438424								
0.422404933	0.337299959								
0.422404933	0.337161608								
0.422404933	0.33702337								
0.422404933	0.336885246								
0.422404933	0.336747235								
0.422404933	0.336609337								
0.422404933	0.336471551								
0.422404933	0.336333879								
0.422404933	0.336196319								
0.422404933	0.336058872								
0.422404933	0.335921537								
0.422404933	0.335784314								
0.422404933	0.335647203								
0.422404933	0.335510204								
0.422404933	0.335373317								
0.422404933	0.335236542								
0.422404933	0.335099878								
0.422404933	0.334963325								
0.422404933	0.334826884								
0.422404933	0.334690554								
0.422404933	0.334554335								
0.422404933	0.334418226								
0.422404933	0.334282229								
0.422404933	0.334146341								
0.422404933	0.334010565								
0.422404933	0.333874898								
0.422404933	0.333739342								
0.422404933	0.333603896								
0.422404933	0.33346856								
0.422404933	0.333333333								
0.422918808	0.333603567								
0.423432682	0.333873582								
0.423432682	0.333738356								
0.423432682	0.333603239								
0.423432682	0.333468231								
0.423432682	0.333333333								
0.423432682	0.333198544								
0.423946557	0.333468068								
0.423946557	0.333333333								
0.423946557	0.333198708								
0.423946557	0.333064191								
0.423946557	0.332929782								
0.423946557	0.332795482								
0.423946557	0.33266129								
0.423946557	0.332527207								
0.424460432	0.332796132								
0.424460432	0.332662102								
0.424460432	0.33252818								
0.424460432	0.332394366								
0.424460432	0.33226066								
0.424460432	0.332127061								
0.424460432	0.331993569								
0.424460432	0.331860185								
0.424974306	0.332128514								
0.425488181	0.332396628								
0.426002055	0.332664526								
0.426002055	0.332531087								
0.426002055	0.332397755								
0.426002055	0.332264529								
0.426002055	0.33213141								
0.426002055	0.331998398								
0.426002055	0.331865492								
0.426002055	0.331732693								
0.426002055	0.3316								
0.426002055	0.331467413								
0.426002055	0.331334932								
0.426002055	0.331202557								
0.426002055	0.331070288								
0.42651593	0.331337325								
0.42651593	0.331205108								
0.42651593	0.331072996								
0.42651593	0.330940989								
0.42651593	0.330809087								
0.42651593	0.330677291								
0.42651593	0.330545599								
0.42651593	0.330414013								
0.42651593	0.330282531								
0.42651593	0.330151154								
0.42651593	0.330019881								
0.42651593	0.329888712								
0.42651593	0.329757648								
0.42651593	0.329626688								
0.42651593	0.329495832								
0.42651593	0.329365079								
0.42651593	0.329234431								
0.42651593	0.329103886								
0.42651593	0.328973444								
0.42651593	0.328843106								
0.42651593	0.328712871								
0.42651593	0.32858274								
0.42651593	0.328452711								
0.42651593	0.328322785								
0.42651593	0.328192962								
0.42651593	0.328063241								
0.42651593	0.327933623								
0.42651593	0.327804107								
0.42651593	0.327674694								
0.42651593	0.327545383								
0.42651593	0.327416174								
0.427029805	0.327681388								
0.427029805	0.327552227								
0.427543679	0.327817179								
0.428057554	0.328081922								
0.428571429	0.328346457								
0.429085303	0.328610783								
0.429599178	0.328874902								
0.430113052	0.329138812								
0.430626927	0.329402516								
0.430626927	0.329273084								
0.431140802	0.329536528								
0.431140802	0.329407146								
0.431140802	0.329277865								
0.431140802	0.329148686								
0.431140802	0.329019608								
0.431140802	0.328890631								
0.431140802	0.328761755								
0.431140802	0.328632981								
0.431140802	0.328504307								
0.431140802	0.328375734								
0.431140802	0.328247261								
0.431140802	0.328118889								
0.431140802	0.327990618								
0.431140802	0.327862446								
0.431140802	0.327734375								
0.431654676	0.327996876								
0.431654676	0.327868852								
0.431654676	0.327740929								
0.432168551	0.32800312								
0.432168551	0.327875244								
0.432168551	0.327747467								
0.432168551	0.32761979								
0.432168551	0.327492212								
0.432168551	0.327364733								
0.432168551	0.327237354								
0.432168551	0.327110074								
0.432682425	0.327371695								
0.432682425	0.327244462								
0.432682425	0.327117327								
0.432682425	0.326990291								
0.432682425	0.326863354								
0.432682425	0.326736515								
0.432682425	0.326609775								
0.432682425	0.326483133								
0.432682425	0.326356589								
0.432682425	0.326230143								
0.432682425	0.326103796								
0.432682425	0.325977545								
0.432682425	0.325851393								
0.432682425	0.325725338								
0.432682425	0.325599381								
0.432682425	0.325473521								
0.432682425	0.325347759								
0.432682425	0.325222093								
0.432682425	0.325096525								
0.432682425	0.324971054								
0.432682425	0.324845679								
0.432682425	0.324720401								
0.432682425	0.32459522								
0.432682425	0.324470135								
0.432682425	0.324345146								
0.432682425	0.324220254								
0.432682425	0.324095458								
0.432682425	0.323970758								
0.432682425	0.323846154								
0.432682425	0.323721646								
0.432682425	0.323597233								
0.432682425	0.323472916								
0.432682425	0.323348694								
0.432682425	0.323224568								
0.432682425	0.323100537								
0.432682425	0.322976601								
0.432682425	0.322852761								
0.432682425	0.322729015								
0.432682425	0.322605364								
0.432682425	0.322481808								
0.432682425	0.322358346								
0.432682425	0.322234979								
0.432682425	0.322111706								
0.432682425	0.321988528								
0.432682425	0.321865443								
0.432682425	0.321742453								
0.432682425	0.321619557								
0.4331963	0.32187858								
0.4331963	0.321755725								
0.4331963	0.321632965								
0.4331963	0.321510297								
0.4331963	0.321387724								
0.4331963	0.321265244								
0.4331963	0.321142857								
0.4331963	0.321020564								
0.4331963	0.320898363								
0.4331963	0.320776256								
0.4331963	0.320654241								
0.4331963	0.320532319								
0.4331963	0.32041049								
0.4331963	0.320288754								
0.4331963	0.32016711								
0.4331963	0.320045558								
0.4331963	0.319924099								
0.4331963	0.319802731								
0.4331963	0.319681456								
0.4331963	0.319560273								
0.4331963	0.319439182								
0.433710175	0.31969697								
0.433710175	0.319575918								
0.433710175	0.319454958								
0.434224049	0.319712448								
0.434224049	0.319591528								
0.434224049	0.319470699								
0.434224049	0.319349962								
0.434224049	0.319229316								
0.434224049	0.319108761								
0.434224049	0.318988297								
0.434224049	0.318867925								
0.434224049	0.318747642								
0.434224049	0.318627451								
0.434224049	0.31850735								
0.434224049	0.31838734								
0.434224049	0.31826742								
0.434224049	0.31814759								
0.434224049	0.318027851								
0.434224049	0.317908202								
0.434224049	0.317788642								
0.434224049	0.317669173								
0.434224049	0.317549793								
0.434224049	0.317430503								
0.434224049	0.317311303								
0.434224049	0.317192192								
0.434224049	0.317073171								
0.434224049	0.316954239								
0.434224049	0.316835396								
0.434224049	0.316716642								
0.434224049	0.316597977								
0.434224049	0.316479401								
0.434224049	0.316360914								
0.434224049	0.316242515								
0.434224049	0.316124205								
0.434224049	0.316005984								
0.434224049	0.31588785								
0.434224049	0.315769806								
0.434224049	0.315651849								
0.434224049	0.315533981								
0.434224049	0.3154162								
0.434224049	0.315298507								
0.434224049	0.315180903								
0.434224049	0.315063386								
0.434224049	0.314945956								
0.434224049	0.314828614								
0.434224049	0.314711359								
0.434224049	0.314594192								
0.434224049	0.314477112								
0.434224049	0.314360119								
0.434224049	0.314243213								
0.434224049	0.314126394								
0.434224049	0.314009662								
0.434224049	0.313893016								
0.434224049	0.313776457								
0.434224049	0.313659985								
0.434224049	0.313543599								
0.434224049	0.3134273								
0.434224049	0.313311086								
0.434224049	0.313194959								
0.434224049	0.313078918								
0.434224049	0.312962963								
0.434224049	0.312847094								
0.434224049	0.31273131								
0.434224049	0.312615612								
0.434224049	0.3125								
0.434224049	0.312384473								
0.434224049	0.312269032								
0.434224049	0.312153676								
0.434224049	0.312038405								
0.434224049	0.311923219								
0.434224049	0.311808118								
0.434224049	0.311693102								
0.434224049	0.311578171								
0.434224049	0.311463325								
0.434224049	0.311348563								
0.434224049	0.311233886								
0.434224049	0.311119293								
0.434224049	0.311004785								
0.434224049	0.310890361								
0.434224049	0.310776021								
0.434224049	0.310661765								
0.434224049	0.310547593								
0.434224049	0.310433505								
0.434224049	0.310319501								
0.434224049	0.31020558								
0.434224049	0.310091743								
0.434224049	0.30997799								
0.434224049	0.30986432								
0.434224049	0.309750733								
0.434224049	0.30963723								
0.434224049	0.30952381								
0.434224049	0.309410472								
0.434737924	0.30966325								
0.435251799	0.309915843								
0.435251799	0.309802487								
0.435251799	0.309689214								
0.435251799	0.309576023								
0.435251799	0.309462916								
0.435251799	0.30934989								
0.435251799	0.309236948								
0.435251799	0.309124088								
0.435251799	0.30901131								
0.435251799	0.308898614								
0.435251799	0.308786001								
0.435251799	0.308673469								
0.435251799	0.30856102								
0.435251799	0.308448653								
0.435251799	0.308336367								
0.435251799	0.308224163								
0.435251799	0.308112041								
0.435251799	0.308								
0.435251799	0.307888041								
0.435251799	0.307776163								
0.435251799	0.307664366								
0.435251799	0.307552651								
0.435251799	0.307441016								
0.435251799	0.307329463								
0.435251799	0.307217991								
0.435251799	0.307106599								
0.435251799	0.306995288								
0.435251799	0.306884058								
0.435251799	0.306772908								
0.435251799	0.306661839								
0.435251799	0.306550851								
0.435251799	0.306439942								
0.435251799	0.306329114								
0.435251799	0.306218366								
0.435251799	0.306107698								
0.435251799	0.30599711								
0.435251799	0.305886602								
0.435251799	0.305776173								
0.435251799	0.305665825								
0.435251799	0.305555556								
0.435251799	0.305445366								
0.435251799	0.305335256								
0.435251799	0.305225225								
0.435251799	0.305115274								
0.435251799	0.305005402								
0.435251799	0.304895608								
0.435251799	0.304785894								
0.435251799	0.304676259								
0.435251799	0.304566703								
0.435251799	0.304457225								
0.435251799	0.304347826								
0.435251799	0.304238506								
0.435251799	0.304129264								
0.435251799	0.304020101								
0.435251799	0.303911015								
0.435251799	0.303802009								
0.435251799	0.30369308								
0.435251799	0.303584229								
0.435251799	0.303475457								
0.435251799	0.303366762								
0.435251799	0.303258145								
0.435251799	0.303149606								
0.435251799	0.303041145								
0.435251799	0.302932761								
0.435251799	0.302824455								
0.435251799	0.302716226								
0.435251799	0.302608074								
0.435251799	0.3025								
0.435251799	0.302392003								
0.435251799	0.302284083								
0.435251799	0.30217624								
0.435251799	0.302068474								
0.435251799	0.301960784								
0.435251799	0.301853172								
0.435251799	0.301745636								
0.435251799	0.301638177								
0.435251799	0.301530794								
0.435251799	0.301423488								
0.435251799	0.301316258								
0.435251799	0.301209104								
0.435251799	0.301102026								
0.435251799	0.300995025								
0.435765673	0.301243339								
0.435765673	0.301136364								
0.435765673	0.301029464								
0.435765673	0.30092264								
0.435765673	0.300815892								
0.435765673	0.30070922								
0.435765673	0.300602623								
0.435765673	0.300496102								
0.435765673	0.300389656								
0.435765673	0.300283286								
0.435765673	0.300176991								
0.435765673	0.300070771								
0.435765673	0.299964627								
0.435765673	0.299858557								
0.435765673	0.299752563								
0.435765673	0.299646643								
0.435765673	0.299540798								
0.435765673	0.299435028								
0.435765673	0.299329333								
0.435765673	0.299223712								
0.435765673	0.299118166								
0.435765673	0.299012694								
0.435765673	0.298907296								
0.435765673	0.298801973								
0.435765673	0.298696724								
0.435765673	0.298591549								
